,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
4689,40559,3,edison,2020-11-04T02:13:48Z,mississippi,1200000,700714,1285584,1211088,0.623,0.356,0
4690,41553,3,edison,2020-11-04T02:17:19Z,mississippi,1200000,700714,1285584,1211088,0.619,0.361,0
4691,48688,4,edison,2020-11-04T02:19:02Z,mississippi,1200000,700714,1285584,1211088,0.607,0.372,0
4692,50717,4,edison,2020-11-04T02:19:41Z,mississippi,1200000,700714,1285584,1211088,0.601,0.379,0
4693,51427,4,edison,2020-11-04T02:19:51Z,mississippi,1200000,700714,1285584,1211088,0.598,0.381,0
4694,53249,4,edison,2020-11-04T02:20:20Z,mississippi,1200000,700714,1285584,1211088,0.595,0.385,0
4695,54939,4,edison,2020-11-04T02:20:52Z,mississippi,1200000,700714,1285584,1211088,0.604,0.376,0
4696,58745,4,edison,2020-11-04T02:24:32Z,mississippi,1200000,700714,1285584,1211088,0.586,0.395,0
4697,60338,5,edison,2020-11-04T02:25:29Z,mississippi,1200000,700714,1285584,1211088,0.587,0.394,0
4698,65785,5,edison,2020-11-04T02:26:24Z,mississippi,1200000,700714,1285584,1211088,0.565,0.416,0
4699,67147,5,edison,2020-11-04T02:28:32Z,mississippi,1200000,700714,1285584,1211088,0.563,0.418,0
4700,69421,5,edison,2020-11-04T02:29:56Z,mississippi,1200000,700714,1285584,1211088,0.556,0.425,0
4701,73074,5,edison,2020-11-04T02:30:47Z,mississippi,1200000,700714,1285584,1211088,0.554,0.428,0
4702,75601,6,edison,2020-11-04T02:30:54Z,mississippi,1200000,700714,1285584,1211088,0.545,0.437,0
4703,77288,6,edison,2020-11-04T02:31:42Z,mississippi,1200000,700714,1285584,1211088,0.549,0.433,0
4704,79347,6,edison,2020-11-04T02:32:21Z,mississippi,1200000,700714,1285584,1211088,0.546,0.436,0
4705,84301,6,edison,2020-11-04T02:34:54Z,mississippi,1200000,700714,1285584,1211088,0.565,0.417,0
4706,85930,6,edison,2020-11-04T02:35:31Z,mississippi,1200000,700714,1285584,1211088,0.571,0.411,0
4707,92325,7,edison,2020-11-04T02:35:56Z,mississippi,1200000,700714,1285584,1211088,0.59,0.393,0
4708,95560,7,edison,2020-11-04T02:37:24Z,mississippi,1200000,700714,1285584,1211088,0.597,0.386,0
4709,97650,7,edison,2020-11-04T02:38:25Z,mississippi,1200000,700714,1285584,1211088,0.599,0.383,0
4710,105202,8,edison,2020-11-04T02:43:47Z,mississippi,1200000,700714,1285584,1211088,0.593,0.39,0
4711,106529,8,edison,2020-11-04T02:44:47Z,mississippi,1200000,700714,1285584,1211088,0.592,0.391,0
4712,107906,8,edison,2020-11-04T02:46:59Z,mississippi,1200000,700714,1285584,1211088,0.594,0.389,0
4713,115569,9,edison,2020-11-04T02:48:47Z,mississippi,1200000,700714,1285584,1211088,0.584,0.399,0
4714,137224,10,edison,2020-11-04T02:49:13Z,mississippi,1200000,700714,1285584,1211088,0.593,0.39,0
4715,143346,11,edison,2020-11-04T02:49:47Z,mississippi,1200000,700714,1285584,1211088,0.593,0.39,0
4716,147822,11,edison,2020-11-04T02:50:14Z,mississippi,1200000,700714,1285584,1211088,0.588,0.396,0
4717,149107,11,edison,2020-11-04T02:50:35Z,mississippi,1200000,700714,1285584,1211088,0.586,0.397,0
4718,152020,11,edison,2020-11-04T02:51:39Z,mississippi,1200000,700714,1285584,1211088,0.591,0.392,0
4719,156528,12,edison,2020-11-04T02:54:00Z,mississippi,1200000,700714,1285584,1211088,0.592,0.392,0
4720,158310,12,edison,2020-11-04T02:55:41Z,mississippi,1200000,700714,1285584,1211088,0.595,0.389,0
4721,170715,13,edison,2020-11-04T02:56:45Z,mississippi,1200000,700714,1285584,1211088,0.589,0.395,0
4722,179813,14,edison,2020-11-04T02:59:03Z,mississippi,1200000,700714,1285584,1211088,0.579,0.405,0
4723,189207,14,edison,2020-11-04T03:02:36Z,mississippi,1200000,700714,1285584,1211088,0.586,0.398,0
4724,200916,15,edison,2020-11-04T03:09:21Z,mississippi,1200000,700714,1285584,1211088,0.587,0.397,0
4725,203609,15,edison,2020-11-04T03:09:40Z,mississippi,1200000,700714,1285584,1211088,0.581,0.403,0
4726,209193,16,edison,2020-11-04T03:13:33Z,mississippi,1200000,700714,1285584,1211088,0.587,0.397,0
4727,210558,16,edison,2020-11-04T03:15:03Z,mississippi,1200000,700714,1285584,1211088,0.585,0.398,0
4728,219227,16,edison,2020-11-04T03:16:19Z,mississippi,1200000,700714,1285584,1211088,0.582,0.402,0
4729,227405,17,edison,2020-11-04T03:16:53Z,mississippi,1200000,700714,1285584,1211088,0.572,0.411,0
4730,234022,18,edison,2020-11-04T03:17:23Z,mississippi,1200000,700714,1285584,1211088,0.578,0.405,0
4731,237312,18,edison,2020-11-04T03:18:14Z,mississippi,1200000,700714,1285584,1211088,0.578,0.406,0
4732,239377,18,edison,2020-11-04T03:18:55Z,mississippi,1200000,700714,1285584,1211088,0.579,0.405,0
4733,246437,19,edison,2020-11-04T03:19:27Z,mississippi,1200000,700714,1285584,1211088,0.577,0.407,0
4734,247510,19,edison,2020-11-04T03:20:32Z,mississippi,1200000,700714,1285584,1211088,0.576,0.408,0
4735,250481,19,edison,2020-11-04T03:21:40Z,mississippi,1200000,700714,1285584,1211088,0.579,0.405,0
4736,254307,19,edison,2020-11-04T03:22:53Z,mississippi,1200000,700714,1285584,1211088,0.578,0.406,0
4737,262422,20,edison,2020-11-04T03:25:53Z,mississippi,1200000,700714,1285584,1211088,0.573,0.411,0
4738,265731,20,edison,2020-11-04T03:27:15Z,mississippi,1200000,700714,1285584,1211088,0.574,0.41,0
4739,285408,21,edison,2020-11-04T03:29:06Z,mississippi,1200000,700714,1285584,1211088,0.588,0.395,0
4740,289996,22,edison,2020-11-04T03:31:48Z,mississippi,1200000,700714,1285584,1211088,0.587,0.397,0
4741,298183,22,edison,2020-11-04T03:33:00Z,mississippi,1200000,700714,1285584,1211088,0.589,0.395,0
4742,313460,24,edison,2020-11-04T03:33:44Z,mississippi,1200000,700714,1285584,1211088,0.581,0.403,0
4743,318975,24,edison,2020-11-04T03:34:42Z,mississippi,1200000,700714,1285584,1211088,0.586,0.398,0
4744,321861,24,edison,2020-11-04T03:35:04Z,mississippi,1200000,700714,1285584,1211088,0.582,0.402,0
4745,327107,25,edison,2020-11-04T03:39:45Z,mississippi,1200000,700714,1285584,1211088,0.584,0.4,0
4746,332538,25,edison,2020-11-04T03:40:42Z,mississippi,1200000,700714,1285584,1211088,0.588,0.396,0
4747,334790,25,edison,2020-11-04T03:40:52Z,mississippi,1200000,700714,1285584,1211088,0.59,0.394,0
4748,336685,25,edison,2020-11-04T03:44:17Z,mississippi,1200000,700714,1285584,1211088,0.59,0.394,0
4749,349696,26,edison,2020-11-04T03:47:13Z,mississippi,1200000,700714,1285584,1211088,0.595,0.389,0
4750,354652,27,edison,2020-11-04T03:47:18Z,mississippi,1200000,700714,1285584,1211088,0.593,0.391,0
4751,363072,27,edison,2020-11-04T03:49:14Z,mississippi,1200000,700714,1285584,1211088,0.594,0.39,0
4752,375254,28,edison,2020-11-04T03:52:24Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4753,380332,29,edison,2020-11-04T03:52:48Z,mississippi,1200000,700714,1285584,1211088,0.598,0.386,0
4754,386618,29,edison,2020-11-04T03:53:33Z,mississippi,1200000,700714,1285584,1211088,0.599,0.385,0
4755,392588,30,edison,2020-11-04T03:54:02Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4756,425525,32,edison,2020-11-04T03:54:21Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4757,431725,32,edison,2020-11-04T03:54:40Z,mississippi,1200000,700714,1285584,1211088,0.602,0.382,0
4758,441677,33,edison,2020-11-04T03:55:23Z,mississippi,1200000,700714,1285584,1211088,0.605,0.38,0
4759,448904,34,edison,2020-11-04T03:56:37Z,mississippi,1200000,700714,1285584,1211088,0.602,0.382,0
4760,453413,34,edison,2020-11-04T03:58:11Z,mississippi,1200000,700714,1285584,1211088,0.603,0.381,0
4761,454132,34,edison,2020-11-04T03:58:42Z,mississippi,1200000,700714,1285584,1211088,0.603,0.381,0
4762,463691,35,edison,2020-11-04T04:01:49Z,mississippi,1200000,700714,1285584,1211088,0.609,0.375,0
4763,467040,35,edison,2020-11-04T04:02:26Z,mississippi,1200000,700714,1285584,1211088,0.608,0.377,0
4764,473014,36,edison,2020-11-04T04:03:21Z,mississippi,1200000,700714,1285584,1211088,0.608,0.377,0
4765,484328,36,edison,2020-11-04T04:04:34Z,mississippi,1200000,700714,1285584,1211088,0.611,0.374,0
4766,490611,37,edison,2020-11-04T04:04:49Z,mississippi,1200000,700714,1285584,1211088,0.607,0.378,0
4767,494592,37,edison,2020-11-04T04:05:19Z,mississippi,1200000,700714,1285584,1211088,0.604,0.381,0
4768,509151,38,edison,2020-11-04T04:05:41Z,mississippi,1200000,700714,1285584,1211088,0.603,0.382,0
4769,517032,39,edison,2020-11-04T04:06:07Z,mississippi,1200000,700714,1285584,1211088,0.6,0.385,0
4770,517055,39,edison,2020-11-04T04:07:04Z,mississippi,1200000,700714,1285584,1211088,0.6,0.385,0
4771,520060,39,edison,2020-11-04T04:10:52Z,mississippi,1200000,700714,1285584,1211088,0.599,0.386,0
4772,532683,40,edison,2020-11-04T04:10:57Z,mississippi,1200000,700714,1285584,1211088,0.599,0.385,0
4773,535021,40,edison,2020-11-04T04:13:42Z,mississippi,1200000,700714,1285584,1211088,0.599,0.385,0
4774,537094,40,edison,2020-11-04T04:19:55Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4775,537778,40,edison,2020-11-04T04:21:25Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4776,548847,41,edison,2020-11-04T04:21:34Z,mississippi,1200000,700714,1285584,1211088,0.601,0.383,0
4777,552867,42,edison,2020-11-04T04:24:15Z,mississippi,1200000,700714,1285584,1211088,0.6,0.384,0
4778,570270,43,edison,2020-11-04T04:24:26Z,mississippi,1200000,700714,1285584,1211088,0.607,0.378,0
4779,577394,43,edison,2020-11-04T04:26:53Z,mississippi,1200000,700714,1285584,1211088,0.607,0.378,0
4780,585285,44,edison,2020-11-04T04:28:34Z,mississippi,1200000,700714,1285584,1211088,0.609,0.376,0
4781,590794,44,edison,2020-11-04T04:29:07Z,mississippi,1200000,700714,1285584,1211088,0.612,0.373,0
4782,595685,45,edison,2020-11-04T04:30:05Z,mississippi,1200000,700714,1285584,1211088,0.611,0.373,0
4783,597190,45,edison,2020-11-04T04:40:11Z,mississippi,1200000,700714,1285584,1211088,0.611,0.374,0
4784,599248,45,edison,2020-11-04T04:48:30Z,mississippi,1200000,700714,1285584,1211088,0.61,0.375,0
4785,603183,45,edison,2020-11-04T04:50:36Z,mississippi,1200000,700714,1285584,1211088,0.609,0.376,0
4786,612569,46,edison,2020-11-04T04:52:34Z,mississippi,1200000,700714,1285584,1211088,0.609,0.376,0
4787,615715,46,edison,2020-11-04T04:53:10Z,mississippi,1200000,700714,1285584,1211088,0.608,0.377,0
4788,648044,49,edison,2020-11-04T04:53:54Z,mississippi,1200000,700714,1285584,1211088,0.617,0.368,0
4789,650201,49,edison,2020-11-04T05:01:23Z,mississippi,1200000,700714,1285584,1211088,0.616,0.368,0
4790,655942,49,edison,2020-11-04T05:02:45Z,mississippi,1200000,700714,1285584,1211088,0.616,0.368,0
4791,676081,51,edison,2020-11-04T05:03:08Z,mississippi,1200000,700714,1285584,1211088,0.614,0.371,0
4792,680835,51,edison,2020-11-04T05:03:26Z,mississippi,1200000,700714,1285584,1211088,0.614,0.371,0
4793,682547,51,edison,2020-11-04T05:04:21Z,mississippi,1200000,700714,1285584,1211088,0.614,0.37,0
4794,696027,52,edison,2020-11-04T05:06:36Z,mississippi,1200000,700714,1285584,1211088,0.617,0.368,0
4795,713584,54,edison,2020-11-04T05:09:35Z,mississippi,1200000,700714,1285584,1211088,0.619,0.366,0
4796,719761,54,edison,2020-11-04T05:09:40Z,mississippi,1200000,700714,1285584,1211088,0.619,0.365,0
4797,721165,54,edison,2020-11-04T05:10:14Z,mississippi,1200000,700714,1285584,1211088,0.619,0.365,0
4798,743839,56,edison,2020-11-04T05:10:46Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4799,748346,56,edison,2020-11-04T05:11:01Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4800,749162,56,edison,2020-11-04T05:11:48Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4801,757033,57,edison,2020-11-04T05:13:01Z,mississippi,1200000,700714,1285584,1211088,0.619,0.366,0
4802,759190,57,edison,2020-11-04T05:14:05Z,mississippi,1200000,700714,1285584,1211088,0.618,0.367,0
4803,763365,57,edison,2020-11-04T05:32:45Z,mississippi,1200000,700714,1285584,1211088,0.618,0.366,0
4804,764415,57,edison,2020-11-04T05:35:41Z,mississippi,1200000,700714,1285584,1211088,0.618,0.367,0
4805,767560,58,edison,2020-11-04T05:36:28Z,mississippi,1200000,700714,1285584,1211088,0.617,0.368,0
4806,773165,58,edison,2020-11-04T05:38:52Z,mississippi,1200000,700714,1285584,1211088,0.617,0.368,0
4807,779707,59,edison,2020-11-04T05:39:18Z,mississippi,1200000,700714,1285584,1211088,0.613,0.371,0
4808,781598,59,edison,2020-11-04T05:39:26Z,mississippi,1200000,700714,1285584,1211088,0.614,0.371,0
4809,786497,59,edison,2020-11-04T05:40:02Z,mississippi,1200000,700714,1285584,1211088,0.614,0.371,0
4810,788985,59,edison,2020-11-04T05:41:08Z,mississippi,1200000,700714,1285584,1211088,0.613,0.372,0
4811,842385,63,edison,2020-11-04T05:49:52Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4812,851876,64,edison,2020-11-04T05:54:08Z,mississippi,1200000,700714,1285584,1211088,0.621,0.364,0
4813,853312,64,edison,2020-11-04T06:21:58Z,mississippi,1200000,700714,1285584,1211088,0.621,0.364,0
4814,854444,64,edison,2020-11-04T06:31:16Z,mississippi,1200000,700714,1285584,1211088,0.621,0.364,0
4815,856358,64,edison,2020-11-04T06:40:57Z,mississippi,1200000,700714,1285584,1211088,0.621,0.364,0
4816,863369,65,edison,2020-11-04T06:57:48Z,mississippi,1200000,700714,1285584,1211088,0.621,0.364,0
4817,864578,65,edison,2020-11-04T06:58:35Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4818,866041,65,edison,2020-11-04T06:59:10Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4819,866890,65,edison,2020-11-04T07:03:04Z,mississippi,1200000,700714,1285584,1211088,0.62,0.364,0
4820,873396,66,edison,2020-11-04T07:57:51Z,mississippi,1200000,700714,1285584,1211088,0.62,0.365,0
4821,875000,66,edison,2020-11-04T08:07:22Z,mississippi,1200000,700714,1285584,1211088,0.62,0.365,0
4822,876939,66,edison,2020-11-04T08:40:12Z,mississippi,1200000,700714,1285584,1211088,0.619,0.366,0
4823,880433,66,edison,2020-11-04T15:14:55Z,mississippi,1200000,700714,1285584,1211088,0.618,0.367,0
4824,941374,71,edison,2020-11-04T16:39:58Z,mississippi,1200000,700714,1285584,1211088,0.622,0.363,0
4825,1023185,77,edison,2020-11-04T19:45:12Z,mississippi,1200000,700714,1285584,1211088,0.593,0.392,0
4826,1036509,78,edison,2020-11-05T21:23:29Z,mississippi,1200000,700714,1285584,1211088,0.593,0.392,0
